TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20230302232511,2,69,20,1,0,0,0
20230302232518,1,56,18,1,0,0,0
20230302232518,2,53,20,2,0,0,0
20230302232528,1,74,18,2,0,0,0
20230302232528,2,71,20,1,0,0,0
20230302232531,1,18,18,2,0,0,0
20230302232531,2,57,24,1,0,0,0
20230302232531,3,51,24,2,0,0,0
20230302232531,4,19,25,2,0,0,0
20230302232533,1,55,18,1,0,0,0
20230302232533,2,54,20,2,0,0,0
20230302232533,3,21,22,2,0,0,0
20230302232533,4,20,22,2,0,0,0
20230302232538,1,40,18,1,0,0,0
20230302232538,2,34,20,2,0,0,0
20230302232542,1,71,18,1,0,0,0
20230302232542,2,63,20,2,0,0,0
20230302232548,1,80,19,2,0,0,0
20230302232563,1,41,18,2,0,0,0
20230302232563,2,43,20,1,0,0,0
20230302232563,3,15,22,2,0,0,0
20230302232563,4,8,22,2,0,0,0
20230302232566,1,85,19,2,60,0,0
20230302232571,1,16,18,2,0,0,0
20230302232571,2,58,26,2,0,0,0
20230302232571,4,14,25,1,0,0,0
20230302232576,1,61,19,1,0,0,0
20230302232576,2,58,21,2,0,0,0
20230303230011,1,63,18,1,0,0,0
20230303230011,2,63,20,2,0,0,0
20230303230011,3,43,22,1,0,0,0
20230303230524,1,36,18,1,0,0,0
20230303230524,2,36,20,2,0,0,0
20230303230524,3,19,22,1,0,0,0
20230303230524,4,5,22,2,0,0,0
20230303230539,1,68,18,2,0,0,0
20230303230539,2,74,20,1,0,0,0
20230303230575,1,49,18,2,0,0,0
20230303230575,2,51,20,1,0,0,0
20230303230575,3,20,22,2,0,0,0
20230303230577,1,74,18,2,0,0,0
20230303230577,2,79,20,1,0,0,0
20230303230613,1,40,18,2,0,0,0
20230303230613,2,41,20,2,0,0,0
20230303230613,3,3,22,2,0,0,0
20230303230618,1,21,19,1,0,0,0
20230303230618,2,21,28,1,0,0,0
20230303230645,1,85,19,2,60,0,0
20230303230736,1,70,18,2,0,0,0
20230303230736,2,85,24,2,60,0,0
20230303230802,1,60,18,2,0,0,0
20230303230802,2,62,20,1,0,0,0
20230303230823,1,80,19,2,0,0,0
20230303230853,1,80,19,2,0,0,0
20230303230857,1,70,18,1,0,0,0
20230303230857,2,69,20,2,0,0,0
20230303230860,1,41,18,2,0,0,0
20230303230860,2,42,20,1,0,0,0
20230303230860,3,4,22,1,0,0,0
20230303230860,4,1,22,1,0,0,0
20230303230870,1,50,18,1,0,0,0
20230303230870,2,50,20,2,0,0,0
20230303230870,3,24,22,1,0,0,0
20230303230870,4,20,22,1,0,0,0
20230303230870,5,18,22,2,0,0,0
20230303230870,6,24,22,1,0,0,0
20230303230874,1,73,18,1,0,0,0
20230303230874,2,69,20,2,0,0,0
20230303230925,1,75,18,1,0,0,0
20230303230925,2,68,20,2,0,0,0
20230303230937,1,17,18,2,0,0,0
20230303230937,2,39,24,2,0,0,0
20230303230937,3,13,25,2,0,0,0
20230303230937,4,2,25,2,0,0,0
20230303230970,1,75,18,2,0,0,0
20230303230970,2,76,20,1,0,0,0
20230303230987,1,85,18,1,60,0,0
20230303230987,2,80,20,2,0,0,0
20230303231039,1,80,19,1,0,0,0
20230303231057,1,60,18,1,0,0,0
20230303231057,2,48,20,2,0,0,0
20230303231057,3,1,27,1,0,0,0
20230303231076,1,43,19,1,0,0,0
20230303231084,1,70,18,2,0,0,0
20230303231084,2,68,20,1,0,0,0
20230303231097,1,23,18,2,0,0,0
20230303231097,2,52,24,2,0,0,0
20230303231097,3,55,24,1,0,0,0
20230303231097,4,17,25,2,0,0,0
20230303231161,1,56,18,1,0,0,0
20230303231161,2,56,20,2,0,0,0
20230303231192,1,79,19,2,0,0,0
20230303231203,1,47,18,2,0,0,0
20230303231203,2,43,20,1,0,0,0
20230303231203,3,9,22,1,0,0,0
20230303231221,1,29,18,1,0,0,0
20230303231221,2,51,24,1,0,0,0
20230303231221,3,56,24,2,0,0,0
20230303231221,4,19,25,2,0,0,0
20230303231233,1,67,18,2,0,0,0
20230303231233,2,80,20,1,0,0,0
20230303231313,1,47,18,2,0,0,0
20230303231313,2,49,20,1,0,0,0
20230303231319,1,52,18,2,0,0,0
20230303231319,2,12,23,2,0,0,0
20230303231326,1,52,19,1,0,0,0
20230303231359,1,40,18,1,0,0,0
20230303231359,2,51,20,2,0,0,0
20230303231365,1,41,18,2,0,0,0
20230303231365,2,44,20,1,0,0,0
20230303231365,3,8,22,1,0,0,0
20230303231365,4,5,22,1,0,0,0
20230303231365,5,4,22,1,0,0,0
20230303231381,1,17,18,2,0,0,0
20230303231381,2,50,24,2,0,0,0
20230303231381,3,15,25,2,0,0,0
20230303231381,4,9,25,2,0,0,0
20230303231394,1,76,18,1,0,0,0
20230303231394,2,72,20,2,0,0,0
20230303231394,3,42,22,2,0,0,0
20230303231399,1,60,19,2,0,0,0
20230303231399,2,29,22,2,0,0,0
20230303231399,3,59,20,1,0,0,0
20230303231403,1,85,18,2,60,0,0
20230303231403,2,72,22,1,0,0,0
20230303231445,1,63,19,1,0,0,0
20230303231453,1,63,19,2,0,0,0
20230303231542,1,66,18,1,0,0,0
20230303231542,2,65,20,2,0,0,0
20230303231579,1,68,18,2,0,0,0
20230303231579,2,64,20,1,0,0,0
20230303231594,1,36,18,1,0,0,0
20230303231594,2,36,20,2,0,0,0
20230303231594,3,5,22,1,0,0,0
20230303231594,4,2,22,2,0,0,0
20230303231606,1,39,18,2,0,0,0
20230303231606,2,34,20,1,0,0,0
20230303231607,1,68,19,1,0,0,0
20230303231641,1,76,19,1,0,0,0
20230303231699,1,43,18,2,0,0,0
20230303231699,2,42,20,1,0,0,0
20230303231699,3,6,22,1,0,0,0
20230303231722,1,46,19,1,0,0,0
20230303231724,1,56,18,1,0,0,0
20230303231724,2,55,20,2,0,0,0
20230303231752,1,53,18,2,0,0,0
20230303231752,2,29,22,1,0,0,0
20230303231752,3,27,22,1,0,0,0
20230303231802,1,43,18,1,0,0,0
20230303231802,2,38,20,2,0,0,0
20230303231802,3,7,22,1,0,0,0
20230303231802,4,5,22,1,0,0,0
20230303231802,5,5,22,1,0,0,0
20230303231908,1,68,18,2,0,0,0
20230303231908,2,72,20,1,0,0,0
20230303231939,1,50,18,1,0,0,0
20230303231939,2,49,20,2,0,0,0
20230303232041,1,48,18,1,0,0,0
20230303232041,3,3,22,2,0,0,0
20230303232041,4,11,22,2,0,0,0
20230303232079,1,25,19,1,0,0,0
20230303232079,2,23,21,2,0,0,0
20230303232087,1,77,19,1,0,0,0
20230303232119,1,29,18,1,0,0,0
20230303232119,2,30,20,2,0,0,0
20230303232119,3,1,22,1,0,0,0
20230303232129,1,73,19,1,0,0,0
20230303232150,1,62,19,1,0,0,0
20230303232230,1,58,18,1,0,0,0
20230303232230,2,57,20,2,0,0,0
20230303232243,1,72,18,2,0,0,0
20230303232243,2,65,21,1,0,0,0
20230303232243,3,51,30,1,0,0,0
20230303232263,1,76,18,2,0,0,0
20230303232263,2,77,20,1,0,0,0
20230303232268,1,22,18,2,0,0,0
20230303232268,2,54,24,1,0,0,0
20230303232268,3,55,24,2,0,0,0
20230303232314,1,45,18,2,0,0,0
20230303232314,2,47,20,1,0,0,0
20230303232314,3,15,22,2,0,0,0
20230303232328,1,67,18,2,0,0,0
20230303232328,2,68,20,1,0,0,0
20230303232362,1,63,18,2,0,0,0
20230303232362,2,69,20,1,0,0,0
20230303232379,1,16,18,2,0,0,0
20230303232379,2,68,24,1,0,0,0
20230303232379,3,52,24,2,0,0,0
20230303232394,1,72,18,1,0,0,0
20230303232394,2,72,20,2,0,0,0
20230303232394,3,37,22,1,0,0,0
20230303232479,1,67,18,2,0,0,0
20230303232479,2,73,20,1,0,0,0
20230312220701,1,55,18,2,0,0,0
20230312220701,2,33,22,1,0,0,0
20230312220750,1,64,18,2,0,0,0
20230312220750,2,68,20,1,0,0,0
20230312220759,1,68,18,2,0,0,0
20230312220759,2,38,22,2,0,0,0
20230312220988,1,33,18,2,0,0,0
20230312220988,2,31,20,1,0,0,0
20230312220988,3,0,22,2,0,0,0
20230312221215,1,63,19,1,0,0,0
20230312221372,1,46,18,1,0,0,0
20230312221372,2,42,20,2,0,0,0
20230312221372,3,16,22,2,0,0,0
20230312221621,1,62,18,2,0,0,0
20230312221621,2,66,25,2,0,0,0
20230312221621,3,35,26,1,0,0,0
20230312221623,1,47,18,2,0,0,0
20230312221623,2,41,20,1,0,0,0
20230312221623,3,12,22,2,0,0,0
20230312221623,4,11,22,2,0,0,0
20230312221634,1,56,19,1,0,0,0
20230312221738,1,27,18,1,0,0,0
20230312221738,2,21,25,1,0,0,0
20230312221738,3,27,21,2,0,0,0
20230312221738,4,17,25,2,0,0,0
20230312221817,1,18,18,1,0,0,0
20230312221817,2,45,24,1,0,0,0
20230312221817,3,39,24,2,0,0,0
20230312221817,4,13,25,2,0,0,0
20230312221817,5,10,25,1,0,0,0
20230312221876,1,46,19,1,0,0,0
20230312221984,1,39,18,2,0,0,0
20230312221984,2,61,24,2,0,0,0
20230312222005,1,23,18,2,0,0,0
20230312222005,2,24,29,2,0,0,0
20230312222005,3,23,29,2,0,0,0
20230312222181,1,78,19,1,0,0,0
20230312222391,1,37,19,2,0,0,0
20230312222441,1,73,18,2,0,0,0
20230312222441,2,75,20,1,0,0,0
20230312222528,1,44,18,1,0,0,0
20230312222528,2,44,20,2,0,0,0
20230312222528,3,13,22,2,0,0,0
20230312222528,4,10,22,2,0,0,0
20230312222587,1,46,18,1,0,0,0
20230312222587,2,35,20,2,0,0,0
20230312222587,3,16,30,1,0,0,0
20230401230969,1,70,19,2,0,0,0
20230401231135,1,27,18,2,0,0,0
20230401231135,2,29,20,1,0,0,0
20230401231135,3,5,22,1,0,0,0
20230401231135,4,9,22,1,0,0,0
20230401231135,5,25,26,1,0,0,0
20230401231479,1,70,18,1,0,0,0
20230401231479,2,67,20,2,0,0,0
20230401231971,1,56,18,2,0,0,0
20230401231971,2,32,22,1,0,0,0
20230401231971,3,57,20,1,0,0,0
20230401232338,1,58,18,2,0,0,0
20230401232338,2,56,20,1,0,0,0
20230401232338,3,14,23,1,0,0,0
20230402230003,1,48,19,1,0,0,0
20230402230021,1,85,19,1,60,0,0
20230402230047,1,55,19,2,0,0,0
20230402230511,1,72,19,1,0,0,0
20230402230532,1,47,18,2,0,0,0
20230402230532,2,44,20,1,0,0,0
20230402230532,3,21,22,1,0,0,0
20230402230532,4,19,22,2,0,0,0
20230402230532,5,17,22,2,0,0,0
20230402230532,6,13,22,1,0,0,0
20230402230532,7,10,22,2,0,0,0
20230402230544,1,39,18,1,0,0,0
20230402230544,2,33,20,2,0,0,0
20230402230544,3,3,22,2,0,0,0
20230402230544,4,0,22,1,0,0,0
20230402230547,1,48,18,1,0,0,0
20230402230547,2,44,20,2,0,0,0
20230402230547,3,13,22,2,0,0,0
20230402230547,4,11,22,2,0,0,0
20230402230547,5,6,22,2,0,0,0
20230402230569,1,30,18,1,0,0,0
20230402230569,2,5,22,1,0,0,0
20230402230569,3,6,22,2,0,0,0
20230402230583,1,55,18,1,0,0,0
20230402230583,2,47,20,2,0,0,0
20230402230583,3,18,22,2,0,0,0
20230402230583,4,14,22,2,0,0,0
20230402230588,1,69,19,1,0,0,0
20230402230596,1,71,18,1,0,0,0
20230402230596,2,65,20,2,0,0,0
20230402230609,1,70,19,1,0,0,0
20230402230624,1,41,18,2,0,0,0
20230402230624,2,45,20,1,0,0,0
20230402230624,3,18,22,2,0,0,0
20230402230624,4,17,22,2,0,0,0
20230402230624,6,14,22,2,0,0,0
20230402230629,1,21,18,2,0,0,0
20230402230629,2,31,24,1,0,0,0
20230402230629,3,42,24,2,0,0,0
20230402230629,4,12,25,2,0,0,0
20230402230629,5,9,25,2,0,0,0
20230402230629,6,6,25,2,0,0,0
20230402230629,7,3,25,1,0,0,0
20230402230630,1,85,19,2,60,0,0
20230402230637,1,59,18,2,0,0,0
20230402230637,2,59,20,1,0,0,0
20230402230637,3,20,22,2,0,0,0
20230402230656,1,80,18,1,0,0,0
20230402230656,2,76,20,2,0,0,0
20230402230656,5,8,23,2,0,0,0
20230402230671,1,64,18,1,0,0,0
20230402230671,2,62,20,2,0,0,0
20230402230697,1,58,18,1,0,0,0
20230402230697,2,52,20,2,0,0,0
20230402230697,3,26,22,1,0,0,0
20230402230697,4,23,22,2,0,0,0
20230402230697,5,85,24,2,60,0,0
20230402230716,1,27,18,1,0,0,0
20230402230716,2,63,24,1,0,0,0
20230402230716,3,59,24,2,0,0,0
20230402230717,1,19,18,2,0,0,0
20230402230717,2,50,24,1,0,0,0
20230402230717,3,48,24,2,0,0,0
20230402230717,4,17,25,2,0,0,0
20230402230744,1,24,18,2,0,0,0
20230402230744,2,26,21,1,0,0,0
20230402230754,1,51,18,2,0,0,0
20230402230754,2,42,20,1,0,0,0
20230402230768,1,17,18,2,0,0,0
20230402230768,2,52,24,2,0,0,0
20230402230768,3,58,24,1,0,0,0
20230402230768,4,27,25,2,0,0,0
20230402230770,1,54,19,1,0,0,0
20230402230776,1,60,18,1,0,0,0
20230402230776,2,61,20,2,0,0,0
20230402230776,3,20,22,1,0,0,0
20230402230780,1,73,18,1,0,0,0
20230402230780,2,74,20,2,0,0,0
20230402230802,1,64,18,2,0,0,0
20230402230802,2,65,20,1,0,0,0
20230402230811,1,16,18,2,0,0,0
20230402230811,2,46,24,2,0,0,0
20230402230811,3,50,24,1,0,0,0
20230402230811,4,10,25,1,0,0,0
20230402230814,1,18,18,2,0,0,0
20230402230814,2,41,24,2,0,0,0
20230402230818,1,78,18,1,0,0,0
20230402230818,2,79,20,2,0,0,0
20230402230821,1,63,19,2,0,0,0
20230402230824,1,39,18,2,0,0,0
20230402230824,2,41,20,1,0,0,0
20230402230824,3,9,22,2,0,0,0
20230402230824,4,3,22,2,0,0,0
20230402230825,1,61,19,2,0,0,0
20230402230848,1,63,18,2,0,0,0
20230402230848,2,65,20,1,0,0,0
20230402230871,1,51,18,1,0,0,0
20230402230871,2,52,20,2,0,0,0
20230402230871,3,16,22,1,0,0,0
20230402230903,1,24,18,2,0,0,0
20230402230903,2,65,24,2,0,0,0
20230402230906,1,22,18,2,0,0,0
20230402230906,2,19,25,1,0,0,0
20230402230908,1,27,19,2,0,0,0
20230402230910,1,50,18,1,0,0,0
20230402230910,2,51,20,2,0,0,0
20230402230928,1,38,18,1,0,0,0
20230402230928,2,37,26,2,0,0,0
20230402230928,3,39,26,1,0,0,0
20230402230928,4,67,26,2,0,0,0
20230402230928,5,28,26,1,0,0,0
20230402230928,6,8,26,1,0,0,0
20230402230952,1,47,18,2,0,0,0
20230402230952,2,50,20,1,0,0,0
20230402230952,3,18,22,1,0,0,0
20230402230952,4,15,22,1,0,0,0
20230402230955,1,29,19,1,0,0,0
20230402230955,2,31,28,1,0,0,0
20230402230957,1,20,18,1,0,0,0
20230402230957,2,46,24,2,0,0,0
20230402230957,3,18,25,2,0,0,0
20230402230982,1,85,19,2,60,0,0
20230402230982,2,55,26,2,0,0,0
20230402230983,1,42,18,2,0,0,0
20230402230983,2,44,20,1,0,0,0
20230402230983,3,15,22,2,0,0,0
20230402230983,4,13,22,2,0,0,0
20230402230983,5,10,22,2,0,0,0
20230402230985,1,21,18,2,0,0,0
20230402230985,2,20,28,2,0,0,0
20230402230985,3,20,28,2,0,0,0
20230402230985,4,20,28,2,0,0,0
20230402230989,1,67,18,2,0,0,0
20230402230989,2,70,25,1,0,0,0
20230402230993,1,41,18,2,0,0,0
20230402230993,2,43,20,1,0,0,0
20230402230999,1,79,18,2,0,0,0
20230402231011,1,46,18,1,0,0,0
20230402231011,2,45,20,2,0,0,0
20230402231011,3,16,22,2,0,0,0
20230402231011,4,13,22,2,0,0,0
20230402231011,5,9,22,2,0,0,0
20230402231012,1,80,18,1,0,0,0
20230402231012,2,79,20,2,0,0,0
20230402231012,3,53,22,2,0,0,0
20230402231024,1,22,18,2,0,0,0
20230402231024,2,74,24,1,0,0,0
20230402231024,3,72,24,2,0,0,0
20230402231026,1,26,18,1,0,0,0
20230402231026,2,62,24,1,0,0,0
20230402231026,3,46,24,2,0,0,0
20230402231026,4,12,25,1,0,0,0
20230402231069,1,43,18,2,0,0,0
20230402231069,2,36,20,1,0,0,0
20230402231069,3,7,22,1,0,0,0
20230402231069,4,2,22,2,0,0,0
20230402231071,1,50,18,2,0,0,0
20230402231071,2,51,20,1,0,0,0
20230402231080,1,51,18,2,0,0,0
20230402231080,2,50,20,1,0,0,0
20230402231080,3,18,22,1,0,0,0
20230402231082,1,68,18,1,0,0,0
20230402231082,2,68,20,2,0,0,0
20230402231108,1,73,19,2,0,0,0
20230402231129,1,59,18,2,0,0,0
20230402231129,2,62,20,1,0,0,0
20230402231140,1,75,18,1,0,0,0
20230402231140,2,71,20,2,0,0,0
20230402231141,1,53,19,1,0,0,0
20230402231141,2,49,20,2,0,0,0
20230402231208,1,67,18,2,0,0,0
20230402231208,2,72,20,1,0,0,0
20230402231208,3,34,22,1,0,0,0
20230402231210,1,32,18,2,0,0,0
20230402231210,2,31,20,1,0,0,0
20230402231210,3,2,22,2,0,0,0
20230402231210,4,0,22,2,0,0,0
20230402231261,1,67,19,2,0,0,0
20230402231265,1,65,18,1,0,0,0
20230402231265,2,51,20,2,0,0,0
20230402231265,4,6,22,2,0,0,0
20230402231276,1,49,18,2,0,0,0
20230402231276,2,17,22,1,0,0,0
20230402231276,3,10,22,1,0,0,0
20230402231276,4,10,22,1,0,0,0
20230402231276,5,10,22,2,0,0,0
20230402231279,1,36,18,2,0,0,0
20230402231279,2,37,20,1,0,0,0
20230402231279,3,0,22,1,0,0,0
20230402231288,1,19,18,2,0,0,0
20230402231288,2,35,26,1,0,0,0
20230402231288,3,26,25,2,0,0,0
20230402231288,5,3,26,2,0,0,0
20230402231297,1,80,18,1,0,0,0
20230402231297,2,80,20,2,0,0,0
20230402231306,1,65,18,1,0,0,0
20230402231306,2,65,20,2,0,0,0
20230402231313,1,60,18,2,0,0,0
20230402231313,2,61,20,1,0,0,0
20230402231335,1,31,18,2,0,0,0
20230402231335,2,80,20,1,0,0,0
20230402231341,1,73,18,2,0,0,0
20230402231341,2,85,20,1,60,0,0
20230402231342,1,48,18,1,0,0,0
20230402231342,2,46,20,2,0,0,0
20230402231342,3,14,22,1,0,0,0
20230402231357,1,41,19,2,0,0,0
20230402231371,1,58,18,1,0,0,0
20230402231371,2,85,24,2,60,0,0
20230402231375,1,51,18,1,0,0,0
20230402231375,2,60,20,2,0,0,0
20230402231375,3,70,24,2,0,0,0
20230402231377,1,76,18,2,0,0,0
20230402231377,2,17,23,2,0,0,0
20230402231408,1,25,18,2,0,0,0
20230402231408,2,78,24,2,0,0,0
20230402231408,3,80,24,1,0,0,0
20230402231423,1,58,18,1,0,0,0
20230402231423,2,50,20,1,0,0,0
20230402231428,1,77,18,1,0,0,0
20230402231428,2,75,20,2,0,0,0
20230402231432,1,30,18,2,0,0,0
20230402231432,2,29,20,1,0,0,0
20230402231452,1,85,19,1,60,0,0
20230402231460,1,53,18,1,0,0,0
20230402231460,2,37,20,2,0,0,0
20230402231460,3,10,22,2,0,0,0
20230402231460,4,10,22,2,0,0,0
20230402231460,5,6,22,2,0,0,0
20230402231542,1,67,19,2,0,0,0
20230402231559,1,41,19,1,0,0,0
20230402231571,1,54,18,2,0,0,0
20230402231571,2,58,20,1,0,0,0
20230402231571,3,23,22,1,0,0,0
20230402231571,4,21,22,2,0,0,0
20230402231595,1,79,18,2,0,0,0
20230402231595,2,85,20,1,60,0,0
20230402231595,3,51,22,1,0,0,0
20230402231602,1,71,18,1,0,0,0
20230402231602,2,64,20,2,0,0,0
20230402231617,1,27,18,1,0,0,0
20230402231617,2,35,21,2,0,0,0
20230402231617,3,13,22,1,0,0,0
20230402231617,4,7,40,1,0,0,0
20230402231637,1,39,19,1,0,0,0
20230402231637,2,42,21,2,0,0,0
20230402231637,3,12,30,1,0,0,0
20230402231642,1,47,19,1,0,0,0
20230402231646,1,37,18,1,0,0,0
20230402231646,2,2,22,1,0,0,0
20230402231646,3,28,21,2,0,0,0
20230402231650,1,34,18,1,0,0,0
20230402231650,2,28,20,2,0,0,0
20230402231650,3,8,22,1,0,0,0
20230402231650,4,4,22,1,0,0,0
20230402231650,5,0,22,1,0,0,0
20230402231655,1,85,19,2,60,0,0
20230402231660,1,37,18,2,0,0,0
20230402231669,1,68,19,2,0,0,0
20230402231680,1,68,18,2,0,0,0
20230402231680,2,67,20,1,0,0,0
20230402231696,1,28,18,1,0,0,0
20230402231696,2,27,20,2,0,0,0
20230402231696,3,7,22,1,0,0,0
20230402231696,4,5,22,2,0,0,0
20230402231696,5,1,22,1,0,0,0
20230402231702,1,58,18,2,0,0,0
20230402231702,2,63,20,1,0,0,0
20230402231706,1,51,18,1,0,0,0
20230402231706,2,85,26,2,60,0,0
20230402231738,1,31,18,2,0,0,0
20230402231738,2,33,21,1,0,0,0
20230402231738,3,6,22,2,0,0,0
20230402231753,1,69,18,2,0,0,0
20230402231753,2,69,20,1,0,0,0
20230402231762,1,54,18,1,0,0,0
20230402231762,2,53,20,2,0,0,0
20230402231762,3,15,22,2,0,0,0
20230402231763,1,56,18,1,0,0,0
20230402231763,2,59,20,2,0,0,0
20230402231778,1,41,18,1,0,0,0
20230402231778,2,36,20,2,0,0,0
20230402231778,3,7,22,2,0,0,0
20230402231778,4,3,22,1,0,0,0
20230402231781,1,68,18,2,0,0,0
20230402231781,2,68,20,1,0,0,0
20230402231792,1,32,18,1,0,0,0
20230402231792,2,30,20,2,0,0,0
20230402231792,3,0,22,1,0,0,0
20230402231828,1,55,18,2,0,0,0
20230402231828,2,33,22,2,0,0,0
20230402231828,3,17,23,1,0,0,0
20230402231828,4,17,23,1,0,0,0
20230402231828,5,15,23,2,0,0,0
20230402231835,1,28,18,2,0,0,0
20230402231835,2,27,21,1,0,0,0
20230402231835,3,46,24,2,0,0,0
20230402231835,4,8,22,2,0,0,0
20230402231858,1,52,18,2,0,0,0
20230402231858,3,10,22,2,0,0,0
20230402231858,4,61,21,1,0,0,0
20230402231883,1,67,18,2,0,0,0
20230402231883,2,67,20,1,0,0,0
20230402231896,1,66,19,1,0,0,0
20230402231915,1,52,19,1,0,0,0
20230402231915,2,53,20,2,0,0,0
20230402231915,4,9,22,2,0,0,0
20230402231927,1,28,18,1,0,0,0
20230402231927,2,29,20,2,0,0,0
20230402231927,3,2,22,1,0,0,0
20230402231927,4,0,22,1,0,0,0
20230402231959,1,63,19,2,0,0,0
20230402231960,1,44,18,1,0,0,0
20230402231960,2,33,20,2,0,0,0
20230402231960,3,6,22,2,0,0,0
20230402231960,4,4,22,1,0,0,0
20230402231975,1,80,19,2,60,0,0
20230402232006,1,44,18,2,0,0,0
20230402232006,2,41,20,1,0,0,0
20230402232006,3,18,22,2,0,0,0
20230402232018,1,80,18,2,0,0,0
20230402232018,2,80,20,1,0,0,0
20230402232050,1,36,19,2,0,0,0
20230402232060,1,70,18,2,0,0,0
20230402232060,2,69,20,1,0,0,0
20230402232071,1,85,19,2,60,0,0
20230402232078,1,76,18,1,0,0,0
20230402232078,2,75,20,2,0,0,0
20230402232083,1,77,19,2,0,0,0
20230402232091,1,32,18,1,0,0,0
20230402232091,2,43,21,2,0,0,0
20230402232091,3,16,22,1,0,0,0
20230402232091,4,14,22,1,0,0,0
20230402232091,5,10,22,1,0,0,0
20230402232091,6,3,22,1,0,0,0
20230402232092,1,80,18,2,0,0,0
20230402232092,2,80,20,1,0,0,0
20230402232096,1,27,19,1,0,0,0
20230402232105,1,62,19,2,0,0,0
20230402232115,1,15,18,1,0,0,0
20230402232115,2,36,24,2,0,0,0
20230402232115,3,39,24,1,0,0,0
20230402232115,4,10,25,2,0,0,0
20230402232115,5,7,25,1,0,0,0
20230402232115,6,2,25,2,0,0,0
20230402232121,1,38,18,1,0,0,0
20230402232121,2,28,20,2,0,0,0
20230402232148,1,40,18,2,0,0,0
20230402232148,2,80,21,1,0,0,0
20230402232187,1,41,18,1,0,0,0
20230402232187,2,38,20,2,0,0,0
20230402232219,1,68,18,2,0,0,0
20230402232219,2,61,28,1,0,0,0
20230402232242,1,44,19,1,0,0,0
20230402232262,1,54,18,1,0,0,0
20230402232262,2,63,20,2,0,0,0
20230402232262,3,25,22,1,0,0,0
20230402232262,4,24,22,1,0,0,0
20230402232266,1,85,19,2,60,0,0
20230402232275,1,25,18,2,0,0,0
20230402232275,2,26,20,1,0,0,0
20230402232299,1,61,18,2,0,0,0
20230402232299,2,62,20,1,0,0,0
20230402232299,3,36,22,1,0,0,0
20230402232323,1,21,18,2,0,0,0
20230402232323,2,54,24,2,0,0,0
20230402232323,3,66,24,1,0,0,0
20230402232323,4,28,25,1,0,0,0
20230402232333,1,51,19,2,0,0,0
20230402232338,1,63,18,2,0,0,0
20230402232338,2,74,20,1,0,0,0
20230402232343,1,80,18,2,0,0,0
20230402232343,2,85,20,1,60,0,0
20230402232355,1,38,19,1,0,0,0
20230402232368,1,45,18,2,0,0,0
20230402232368,2,46,20,1,0,0,0
20230402232368,3,12,22,1,0,0,0
20230402232368,4,10,22,2,0,0,0
20230402232374,1,67,18,2,0,0,0
20230402232374,2,68,20,1,0,0,0
20230402232409,1,17,18,1,0,0,0
20230402232409,2,54,24,1,0,0,0
20230402232409,3,48,24,2,0,0,0
20230402232451,1,73,19,2,0,0,0
20230402232455,1,60,18,2,0,0,0
20230402232455,2,60,20,1,0,0,0
20230402232455,3,26,22,2,0,0,0
20230402232494,1,25,18,1,0,0,0
20230402232494,2,47,24,2,0,0,0
20230402232494,3,28,25,2,0,0,0
20230402232494,4,25,25,1,0,0,0
20230402232499,1,41,18,1,0,0,0
20230402232499,2,40,20,2,0,0,0
20230402232499,3,13,22,2,0,0,0
20230402232499,4,6,22,2,0,0,0
20230402232499,5,10,22,1,0,0,0
20230402232510,1,71,18,1,0,0,0
20230402232510,2,68,20,2,0,0,0
20230402232515,1,38,18,2,0,0,0
20230402232515,2,46,20,1,0,0,0
20230402232515,3,14,22,2,0,0,0
20230402232515,4,7,22,2,0,0,0
20230402232516,1,28,18,1,0,0,0
20230402232516,2,28,20,2,0,0,0
20230402232526,1,45,18,2,0,0,0
20230402232526,2,48,20,1,0,0,0
20230402232526,3,24,22,1,0,0,0
20230402232526,4,18,22,1,0,0,0
20230402232526,5,15,22,1,0,0,0
20230402232558,1,54,18,2,0,0,0
20230402232558,2,53,20,1,0,0,0
20230402232558,3,15,22,2,0,0,0
20230402232561,1,29,18,1,0,0,0
20230402232561,2,28,20,2,0,0,0
20230402232561,3,0,22,1,0,0,0
20230403230012,1,36,18,2,0,0,0
20230403230012,2,43,20,1,0,0,0
20230403230012,3,12,22,1,0,0,0
20230403230012,4,10,22,1,0,0,0
20230403230012,5,14,22,1,0,0,0
20230403230020,1,79,19,2,0,0,0
20230403230034,1,69,19,1,0,0,0
20230403230035,1,80,19,2,0,0,0
20230403230043,1,17,18,1,0,0,0
20230403230043,2,38,24,2,0,0,0
20230403230043,3,41,24,1,0,0,0
20230403230043,4,19,25,2,0,0,0
20230403230043,5,14,25,2,0,0,0
20230403230044,1,38,19,1,0,0,0
20230403230050,1,23,19,2,0,0,0
20230403230081,1,76,18,1,0,0,0
20230403230081,2,75,20,2,0,0,0
20230403230085,1,39,19,1,0,0,0
20230403230085,2,43,20,2,0,0,0
20230403230095,1,76,19,1,0,0,0
20230403230097,1,18,18,2,0,0,0
20230403230097,2,50,24,2,0,0,0
20230403230097,3,58,24,1,0,0,0
20230403230501,1,70,18,2,0,0,0
20230403230501,2,69,20,1,0,0,0
20230403230510,1,71,18,1,0,0,0
20230403230510,2,69,20,2,0,0,0
20230403230512,1,69,18,2,0,0,0
